"Index:	FREQUENCY:	AMPLITUDE:	BIAS:	GAMMA:	Pressure:	TimeMark:"
"000020965	023572.300	-00.139505	-0.255688	-7.233413e-08	0.0e+00	00:56:32.563"
"000020966	023572.375	-00.142608	-0.254766	-7.387209e-08	0.0e+00	00:56:32.719"
"000020967	023572.450	-00.127483	-0.254533	-6.602120e-08	0.0e+00	00:56:32.875"
"000020968	023572.525	-00.103768	-0.254156	-5.371864e-08	0.0e+00	00:56:33.047"
"000020969	023572.600	-00.219476	-0.253480	-1.135391e-07	0.0e+00	00:56:33.203"
"000020970	023572.675	-00.134454	-0.253274	-6.954099e-08	0.0e+00	00:56:33.375"
"000020971	023572.750	-00.120674	-0.253173	-6.240733e-08	0.0e+00	00:56:33.531"
"000020972	023572.825	-00.183773	-0.252782	-9.500076e-08	0.0e+00	00:56:33.688"
"000020973	023572.900	-00.199793	-0.251925	-1.031909e-07	0.0e+00	00:56:33.860"
"000020974	023572.975	-00.182198	-0.251135	-9.402644e-08	0.0e+00	00:56:34.016"
"000020975	023573.050	-00.184547	-0.250893	-9.521476e-08	0.0e+00	00:56:34.188"
"000020976	023573.125	-00.185005	-0.250614	-9.542383e-08	0.0e+00	00:56:34.344"
"000020977	023573.200	-00.207128	-0.250426	-1.068141e-07	0.0e+00	00:56:34.516"
"000020978	023573.275	-00.143867	-0.249548	-7.412375e-08	0.0e+00	00:56:34.672"
"000020979	023573.350	-00.186724	-0.249583	-9.620806e-08	0.0e+00	00:56:34.828"
"000020980	023573.425	-00.162842	-0.248688	-8.382577e-08	0.0e+00	00:56:35.000"
"000020981	023573.500	-00.133917	-0.247939	-6.888288e-08	0.0e+00	00:56:35.156"
"000020982	023573.575	-00.154693	-0.247391	-7.952496e-08	0.0e+00	00:56:35.328"
"000020983	023573.650	-00.171439	-0.247657	-8.815757e-08	0.0e+00	00:56:35.485"
"000020984	023573.725	-00.144358	-0.247160	-7.419388e-08	0.0e+00	00:56:35.656"
"000020985	023573.800	-00.203727	-0.246603	-1.046473e-07	0.0e+00	00:56:35.813"
"000020986	023573.875	-00.213503	-0.245895	-1.095892e-07	0.0e+00	00:56:35.969"
"000020987	023573.950	-00.141654	-0.245411	-7.267367e-08	0.0e+00	00:56:36.141"
"000020988	023574.025	-00.189095	-0.244837	-9.695554e-08	0.0e+00	00:56:36.297"
"000020989	023574.100	-00.197159	-0.244009	-1.010043e-07	0.0e+00	00:56:36.469"
"000020990	023574.175	-00.285248	-0.243995	-1.461305e-07	0.0e+00	00:56:36.625"
"000020991	023574.250	-00.261962	-0.243632	-1.341511e-07	0.0e+00	00:56:36.797"
"000020992	023574.325	-00.308225	-0.243224	-1.577770e-07	0.0e+00	00:56:36.953"
"000020993	023574.400	-00.317791	-0.242322	-1.625232e-07	0.0e+00	00:56:37.110"
"000020994	023574.475	-00.349617	-0.241621	-1.786717e-07	0.0e+00	00:56:37.281"
"000020995	023574.550	-00.236878	-0.241384	-1.210271e-07	0.0e+00	00:56:37.438"
"000020996	023574.625	-00.208965	-0.240778	-1.066996e-07	0.0e+00	00:56:37.610"
"000020997	023574.700	-00.157054	-0.240414	-8.016345e-08	0.0e+00	00:56:37.766"
"000020998	023574.775	-00.138891	-0.239940	-7.085835e-08	0.0e+00	00:56:37.938"
"000020999	023574.850	-00.118014	-0.239672	-6.019129e-08	0.0e+00	00:56:38.094"
"000021000	023574.925	-00.069054	-0.238534	-3.517894e-08	0.0e+00	00:56:38.266"
"000021001	023575.000	-00.080522	-0.237858	-4.099281e-08	0.0e+00	00:56:38.422"
"000021002	023575.075	000.050678	-0.237156	2.578140e-08	0.0e+00	00:56:38.578"
"000021003	023575.150	000.041377	-0.237339	2.105370e-08	0.0e+00	00:56:38.750"
"000021004	023575.225	000.002547	-0.236905	1.295413e-09	0.0e+00	00:56:38.906"
"000021005	023575.300	000.006378	-0.236103	3.241222e-09	0.0e+00	00:56:39.078"
"000021006	023575.375	-00.050310	-0.235166	-2.554260e-08	0.0e+00	00:56:39.235"
"000021007	023575.450	-00.013417	-0.234591	-6.807975e-09	0.0e+00	00:56:39.406"
"000021008	023575.525	-00.131196	-0.234125	-6.653792e-08	0.0e+00	00:56:39.563"
"000021009	023575.600	-00.113436	-0.233658	-5.750362e-08	0.0e+00	00:56:39.735"
"000021010	023575.675	-00.124694	-0.233317	-6.318839e-08	0.0e+00	00:56:39.891"
"000021011	023575.750	-00.071537	-0.232734	-3.622979e-08	0.0e+00	00:56:40.047"
"000021012	023575.825	-00.204576	-0.231637	-1.034923e-07	0.0e+00	00:56:40.219"
"000021013	023575.900	-00.147411	-0.230993	-7.452473e-08	0.0e+00	00:56:40.375"
"000021014	023575.975	-00.218606	-0.230542	-1.104678e-07	0.0e+00	00:56:40.547"
"000021015	023576.050	-00.169265	-0.230358	-8.551835e-08	0.0e+00	00:56:40.703"
"000021016	023576.125	-00.118025	-0.229628	-5.958620e-08	0.0e+00	00:56:40.875"
"000021017	023576.200	-00.174027	-0.228859	-8.779137e-08	0.0e+00	00:56:41.031"
"000021018	023576.275	-00.182913	-0.228463	-9.223694e-08	0.0e+00	00:56:41.188"
"000021019	023576.350	-00.141628	-0.227555	-7.135296e-08	0.0e+00	00:56:41.360"
"000021020	023576.425	-00.178237	-0.226841	-8.973224e-08	0.0e+00	00:56:41.516"
"000021021	023576.500	-00.114436	-0.226134	-5.757138e-08	0.0e+00	00:56:41.688"
"000021022	023576.575	-00.148915	-0.226056	-7.491107e-08	0.0e+00	00:56:41.844"
"000021023	023576.650	-00.142553	-0.225582	-7.167646e-08	0.0e+00	00:56:42.016"
"000021024	023576.725	-00.119337	-0.224932	-5.996432e-08	0.0e+00	00:56:42.172"
"000021025	023576.800	-00.140642	-0.223677	-7.058054e-08	0.0e+00	00:56:42.328"
"000021026	023576.875	-00.126848	-0.223275	-6.363254e-08	0.0e+00	00:56:42.500"
"000021027	023576.950	-00.094624	-0.222690	-4.743941e-08	0.0e+00	00:56:42.656"
"000021028	023577.025	-00.057905	-0.222210	-2.901657e-08	0.0e+00	00:56:42.828"
"000021029	023577.100	-00.070930	-0.221816	-3.552973e-08	0.0e+00	00:56:42.985"
"000021030	023577.175	-00.079523	-0.221183	-3.980853e-08	0.0e+00	00:56:43.156"
"000021031	023577.250	-00.124734	-0.220531	-6.239998e-08	0.0e+00	00:56:43.313"
"000021032	023577.325	-00.088376	-0.219269	-4.415550e-08	0.0e+00	00:56:43.485"
"000021033	023577.400	-00.092873	-0.218695	-4.637581e-08	0.0e+00	00:56:43.641"
"000021034	023577.475	-00.059089	-0.218303	-2.949457e-08	0.0e+00	00:56:43.797"
"000021035	023577.550	-00.070973	-0.218129	-3.542008e-08	0.0e+00	00:56:43.969"
"000021036	023577.625	-00.074920	-0.217357	-3.736142e-08	0.0e+00	00:56:44.125"
"000021037	023577.700	-00.090673	-0.216509	-4.517853e-08	0.0e+00	00:56:44.297"
"000021038	023577.775	-00.069724	-0.215644	-3.471057e-08	0.0e+00	00:56:44.453"
"000021039	023577.850	-00.144169	-0.214765	-7.170894e-08	0.0e+00	00:56:44.625"
"000021040	023577.925	-00.141151	-0.214139	-7.016448e-08	0.0e+00	00:56:44.781"
"000021041	023578.000	-00.073241	-0.214011	-3.640233e-08	0.0e+00	00:56:44.953"
"000021042	023578.075	-00.122481	-0.213538	-6.084753e-08	0.0e+00	00:56:45.110"
"000021043	023578.150	-00.110329	-0.212618	-5.476028e-08	0.0e+00	00:56:45.281"
"000021044	023578.225	-00.066150	-0.211176	-3.278561e-08	0.0e+00	00:56:45.438"
"000021045	023578.300	-00.094509	-0.211121	-4.683882e-08	0.0e+00	00:56:45.594"
"000021046	023578.375	-00.052715	-0.210388	-2.610652e-08	0.0e+00	00:56:45.766"
"000021047	023578.450	-00.091249	-0.210047	-4.517491e-08	0.0e+00	00:56:45.922"
"000021048	023578.525	-00.106891	-0.209094	-5.286873e-08	0.0e+00	00:56:46.094"
"000021049	023578.600	-00.038989	-0.208870	-1.927993e-08	0.0e+00	00:56:46.250"
"000021050	023578.675	-00.063496	-0.207678	-3.136154e-08	0.0e+00	00:56:46.422"
"000021051	023578.750	-00.035930	-0.206625	-1.772769e-08	0.0e+00	00:56:46.578"
"000021052	023578.825	-00.100219	-0.205876	-4.941166e-08	0.0e+00	00:56:46.735"
"000021053	023578.900	-00.108509	-0.205740	-5.349181e-08	0.0e+00	00:56:46.906"
"000021054	023578.975	000.008982	-0.205289	4.425950e-09	0.0e+00	00:56:47.063"
"000021055	023579.050	-00.001580	-0.204434	-7.780791e-10	0.0e+00	00:56:47.235"
"000021056	023579.125	-00.137107	-0.203195	-6.742037e-08	0.0e+00	00:56:47.391"
"000021057	023579.200	-00.032504	-0.202618	-1.597434e-08	0.0e+00	00:56:47.563"
"000021058	023579.275	-00.004595	-0.201907	-2.256864e-09	0.0e+00	00:56:47.719"
"000021059	023579.350	-00.043546	-0.201497	-2.137741e-08	0.0e+00	00:56:47.891"
"000021060	023579.425	-00.065777	-0.200855	-3.227071e-08	0.0e+00	00:56:48.047"
"000021061	023579.500	-00.018620	-0.200578	-9.132578e-09	0.0e+00	00:56:48.219"
"000021062	023579.575	-00.022468	-0.199452	-1.100797e-08	0.0e+00	00:56:48.375"
"000021063	023579.650	-00.016118	-0.198218	-7.886971e-09	0.0e+00	00:56:48.531"
"000021064	023579.725	000.026208	-0.197661	1.281775e-08	0.0e+00	00:56:48.703"
"000021065	023579.800	-00.042361	-0.197644	-2.071732e-08	0.0e+00	00:56:48.860"
"000021066	023579.875	-00.052252	-0.196747	-2.553212e-08	0.0e+00	00:56:49.031"
"000021067	023579.950	-00.085270	-0.195883	-4.163116e-08	0.0e+00	00:56:49.188"
"000021068	023580.025	-00.005600	-0.194720	-2.731083e-09	0.0e+00	00:56:49.360"
"000021069	023580.100	-00.042851	-0.194099	-2.088467e-08	0.0e+00	00:56:49.516"
"000021070	023580.175	000.006555	-0.193201	3.191902e-09	0.0e+00	00:56:49.688"
"000021071	023580.250	-00.107523	-0.192691	-5.233221e-08	0.0e+00	00:56:49.844"
"000021072	023580.325	-00.008354	-0.192377	-4.064755e-09	0.0e+00	00:56:50.016"
"000021073	023580.400	-00.074947	-0.191351	-3.642989e-08	0.0e+00	00:56:50.172"
"000021074	023580.475	-00.024714	-0.190045	-1.199776e-08	0.0e+00	00:56:50.344"
"000021075	023580.550	000.008942	-0.189395	4.338091e-09	0.0e+00	00:56:50.500"
"000021076	023580.625	-00.066457	-0.189268	-3.223790e-08	0.0e+00	00:56:50.672"
"000021077	023580.700	000.006206	-0.188525	3.008300e-09	0.0e+00	00:56:50.828"
"000021078	023580.775	-00.038845	-0.187442	-1.881005e-08	0.0e+00	00:56:51.000"
"000021079	023580.850	-00.113657	-0.186407	-5.498145e-08	0.0e+00	00:56:51.156"
"000021080	023580.925	-00.045487	-0.185972	-2.199483e-08	0.0e+00	00:56:51.328"
"000021081	023581.000	000.062015	-0.185153	2.996319e-08	0.0e+00	00:56:51.485"
"000021082	023581.075	-00.079367	-0.184456	-3.832159e-08	0.0e+00	00:56:51.641"
"000021083	023581.150	-00.046315	-0.184254	-2.235815e-08	0.0e+00	00:56:51.813"
"000021084	023581.225	-00.049610	-0.182878	-2.391720e-08	0.0e+00	00:56:51.969"
"000021085	023581.300	-00.047693	-0.181884	-2.297105e-08	0.0e+00	00:56:52.141"
"000021086	023581.375	-00.082062	-0.180870	-3.948614e-08	0.0e+00	00:56:52.297"
"000021087	023581.450	-00.016103	-0.180681	-7.747007e-09	0.0e+00	00:56:52.469"
"000021088	023581.525	-00.010191	-0.179893	-4.899225e-09	0.0e+00	00:56:52.625"
"000021089	023581.600	-00.140150	-0.179120	-6.732273e-08	0.0e+00	00:56:52.797"
"000021090	023581.675	000.019604	-0.177969	9.406477e-09	0.0e+00	00:56:52.953"
"000021091	023581.750	-00.021997	-0.177118	-1.054612e-08	0.0e+00	00:56:53.125"
"000021092	023581.825	-00.051718	-0.176159	-2.477317e-08	0.0e+00	00:56:53.281"
"000021093	023581.900	-00.004015	-0.175557	-1.922228e-09	0.0e+00	00:56:53.453"
"000021094	023581.975	-00.025117	-0.174942	-1.201715e-08	0.0e+00	00:56:53.610"
"000021095	023582.050	000.007724	-0.174333	3.693460e-09	0.0e+00	00:56:53.781"
"000021096	023582.125	-00.032721	-0.172847	-1.562397e-08	0.0e+00	00:56:53.938"
"000021097	023582.200	000.036553	-0.171885	1.743768e-08	0.0e+00	00:56:54.110"
"000021098	023582.275	-00.045648	-0.171534	-2.176909e-08	0.0e+00	00:56:54.266"
"000021099	023582.350	000.059323	-0.170971	2.827498e-08	0.0e+00	00:56:54.438"
"000021100	023582.425	-00.032415	-0.169757	-1.543203e-08	0.0e+00	00:56:54.594"
"000021101	023582.500	000.076031	-0.168482	3.615289e-08	0.0e+00	00:56:54.766"
"000021102	023582.575	-00.064085	-0.167880	-3.045525e-08	0.0e+00	00:56:54.922"
"000021103	023582.650	-00.015027	-0.167671	-7.139756e-09	0.0e+00	00:56:55.094"
"000021104	023582.725	000.106737	-0.166030	5.063548e-08	0.0e+00	00:56:55.250"
"000021105	023582.800	000.013580	-0.165739	6.440500e-09	0.0e+00	00:56:55.406"
"000021106	023582.875	000.052997	-0.164599	2.510764e-08	0.0e+00	00:56:55.578"
"000021107	023582.950	000.119993	-0.163790	5.680348e-08	0.0e+00	00:56:55.735"
"000021108	023583.025	000.064511	-0.162856	3.051177e-08	0.0e+00	00:56:55.906"
"000021109	023583.100	000.011462	-0.162664	5.420266e-09	0.0e+00	00:56:56.063"
"000021110	023583.175	-00.018267	-0.161830	-8.631499e-09	0.0e+00	00:56:56.235"
"000021111	023583.250	000.003672	-0.160606	1.733178e-09	0.0e+00	00:56:56.391"
"000021112	023583.325	000.041455	-0.159271	1.954078e-08	0.0e+00	00:56:56.563"
"000021113	023583.400	-00.009632	-0.158726	-4.538167e-09	0.0e+00	00:56:56.719"
"000021114	023583.475	000.111162	-0.158439	5.235798e-08	0.0e+00	00:56:56.891"
"000021115	023583.550	000.012635	-0.157379	5.945159e-09	0.0e+00	00:56:57.047"
"000021116	023583.625	-00.021726	-0.156635	-1.021562e-08	0.0e+00	00:56:57.219"
"000021117	023583.700	-00.015419	-0.155346	-7.241156e-09	0.0e+00	00:56:57.375"
"000021118	023583.775	-00.014728	-0.154536	-6.911318e-09	0.0e+00	00:56:57.547"
"000021119	023583.850	000.050511	-0.153278	2.367585e-08	0.0e+00	00:56:57.703"
"000021120	023583.925	000.042079	-0.153059	1.971940e-08	0.0e+00	00:56:57.860"
"000021121	023584.000	000.083138	-0.152517	3.894091e-08	0.0e+00	00:56:58.031"
"000021122	023584.075	000.097037	-0.151498	4.540815e-08	0.0e+00	00:56:58.188"
"000021123	023584.150	000.049794	-0.149914	2.326657e-08	0.0e+00	00:56:58.360"
"000021124	023584.225	000.131752	-0.149400	6.153178e-08	0.0e+00	00:56:58.516"
"000021125	023584.300	000.098994	-0.148756	4.620492e-08	0.0e+00	00:56:58.688"
"000021126	023584.375	000.063130	-0.147944	2.944339e-08	0.0e+00	00:56:58.844"
"000021127	023584.450	000.130123	-0.147086	6.063984e-08	0.0e+00	00:56:59.016"
"000021128	023584.525	000.041250	-0.146184	1.920707e-08	0.0e+00	00:56:59.172"
"000021129	023584.600	000.065024	-0.145020	3.024425e-08	0.0e+00	00:56:59.344"
"000021130	023584.675	000.161728	-0.143984	7.515111e-08	0.0e+00	00:56:59.500"
"000021131	023584.750	000.142502	-0.142924	6.615201e-08	0.0e+00	00:56:59.656"
"000021132	023584.825	000.096789	-0.142760	4.492455e-08	0.0e+00	00:56:59.828"
"000021133	023584.900	000.108027	-0.141884	5.009990e-08	0.0e+00	00:56:59.985"
"000021134	023584.975	000.122991	-0.140912	5.698862e-08	0.0e+00	00:57:00.156"
"000021135	023585.050	000.112865	-0.139487	5.222754e-08	0.0e+00	00:57:00.313"
"000021136	023585.125	000.108537	-0.138886	5.019666e-08	0.0e+00	00:57:00.485"
"000021137	023585.200	000.047127	-0.137778	2.177349e-08	0.0e+00	00:57:00.641"
"000021138	023585.275	000.138882	-0.137070	6.412315e-08	0.0e+00	00:57:00.797"
"000021139	023585.350	000.173919	-0.136237	8.023829e-08	0.0e+00	00:57:00.969"
"000021140	023585.425	000.079514	-0.135680	3.666548e-08	0.0e+00	00:57:01.125"
"000021141	023585.500	000.141458	-0.134450	6.515492e-08	0.0e+00	00:57:01.297"
"000021142	023585.575	000.152101	-0.133193	6.997603e-08	0.0e+00	00:57:01.453"
"000021143	023585.650	000.163972	-0.132116	7.536289e-08	0.0e+00	00:57:01.625"
"000021144	023585.725	000.131852	-0.131412	6.056108e-08	0.0e+00	00:57:01.781"
"000021145	023585.800	000.126416	-0.130784	5.803051e-08	0.0e+00	00:57:01.938"
"000021146	023585.875	000.059866	-0.129873	2.745828e-08	0.0e+00	00:57:02.110"
"000021147	023585.950	000.183576	-0.129017	8.413315e-08	0.0e+00	00:57:02.266"
"000021148	023586.025	000.098832	-0.128470	4.527226e-08	0.0e+00	00:57:02.438"
"000021149	023586.100	000.136942	-0.126706	6.262797e-08	0.0e+00	00:57:02.594"
"000021150	023586.175	000.129510	-0.125660	5.917265e-08	0.0e+00	00:57:02.766"
"000021151	023586.250	000.236061	-0.124649	1.077559e-07	0.0e+00	00:57:02.922"
"000021152	023586.325	000.205776	-0.124692	9.393538e-08	0.0e+00	00:57:03.078"
"000021153	023586.400	000.100340	-0.123581	4.575813e-08	0.0e+00	00:57:03.250"
"000021154	023586.475	000.188562	-0.122397	8.589712e-08	0.0e+00	00:57:03.406"
"000021155	023586.550	000.199738	-0.121125	9.088277e-08	0.0e+00	00:57:03.578"
"000021156	023586.625	000.280532	-0.120670	1.275921e-07	0.0e+00	00:57:03.735"
"000021157	023586.700	000.126767	-0.119420	5.759091e-08	0.0e+00	00:57:03.906"
"000021158	023586.775	000.173512	-0.118372	7.875253e-08	0.0e+00	00:57:04.063"
"000021159	023586.850	000.183720	-0.117870	8.334774e-08	0.0e+00	00:57:04.219"
"000021160	023586.925	000.187806	-0.117147	8.514529e-08	0.0e+00	00:57:04.391"
"000021161	023587.000	000.236883	-0.115894	1.072734e-07	0.0e+00	00:57:04.547"
"000021162	023587.075	000.240567	-0.114301	1.087851e-07	0.0e+00	00:57:04.719"
"000021163	023587.150	000.233575	-0.113249	1.055227e-07	0.0e+00	00:57:04.875"
"000021164	023587.225	000.211146	-0.112854	9.535612e-08	0.0e+00	00:57:05.047"
"000021165	023587.300	000.278325	-0.111946	1.255917e-07	0.0e+00	00:57:05.203"
"000021166	023587.375	000.140285	-0.111083	6.325298e-08	0.0e+00	00:57:05.360"
"000021167	023587.450	000.267929	-0.110193	1.207097e-07	0.0e+00	00:57:05.531"
"000021168	023587.525	000.278298	-0.109258	1.252755e-07	0.0e+00	00:57:05.688"
"000021169	023587.600	000.245635	-0.107860	1.104333e-07	0.0e+00	00:57:05.860"
"000021170	023587.675	000.226652	-0.106691	1.017922e-07	0.0e+00	00:57:06.016"
"000021171	023587.750	000.250258	-0.106136	1.123376e-07	0.0e+00	00:57:06.188"
"000021172	023587.825	000.281262	-0.105605	1.261947e-07	0.0e+00	00:57:06.344"
"000021173	023587.900	000.342917	-0.104411	1.536934e-07	0.0e+00	00:57:06.500"
"000021174	023587.975	000.281285	-0.103613	1.259800e-07	0.0e+00	00:57:06.672"
"000021175	023588.050	000.248316	-0.102388	1.110920e-07	0.0e+00	00:57:06.828"
"000021176	023588.125	000.264106	-0.101303	1.180419e-07	0.0e+00	00:57:07.000"
"000021177	023588.200	000.261598	-0.100282	1.168142e-07	0.0e+00	00:57:07.156"
"000021178	023588.275	000.236938	-0.099596	1.057377e-07	0.0e+00	00:57:07.328"
"000021179	023588.350	000.315900	-0.098741	1.408685e-07	0.0e+00	00:57:07.485"
"000021180	023588.425	000.288403	-0.097798	1.284987e-07	0.0e+00	00:57:07.656"
"000021181	023588.500	000.292791	-0.096376	1.302885e-07	0.0e+00	00:57:07.813"
"000021182	023588.575	000.313714	-0.095051	1.394347e-07	0.0e+00	00:57:07.985"
"000021183	023588.650	000.242243	-0.094545	1.076199e-07	0.0e+00	00:57:08.141"
"000021184	023588.725	000.295194	-0.093793	1.310565e-07	0.0e+00	00:57:08.297"
"000021185	023588.800	000.332327	-0.092944	1.474317e-07	0.0e+00	00:57:08.469"
"000021186	023588.875	000.298344	-0.091888	1.322318e-07	0.0e+00	00:57:08.625"
"000021187	023588.950	000.307329	-0.090907	1.360958e-07	0.0e+00	00:57:08.797"
"000021188	023589.025	000.291466	-0.089751	1.289390e-07	0.0e+00	00:57:08.953"
"000021189	023589.100	000.330319	-0.088374	1.459488e-07	0.0e+00	00:57:09.125"
"000021190	023589.175	000.332632	-0.087344	1.468371e-07	0.0e+00	00:57:09.281"
"000021191	023589.250	000.223403	-0.087268	9.861236e-08	0.0e+00	00:57:09.438"
"000021192	023589.325	000.302000	-0.086220	1.331826e-07	0.0e+00	00:57:09.610"
"000021193	023589.400	000.320931	-0.084915	1.413687e-07	0.0e+00	00:57:09.766"
"000021194	023589.475	000.299149	-0.083700	1.316331e-07	0.0e+00	00:57:09.938"
"000021195	023589.550	000.288268	-0.082855	1.267507e-07	0.0e+00	00:57:10.094"
"000021196	023589.625	000.369677	-0.081744	1.623877e-07	0.0e+00	00:57:10.266"
"000021197	023589.700	000.399913	-0.080621	1.754959e-07	0.0e+00	00:57:10.422"
"000021198	023589.775	000.317320	-0.080052	1.391819e-07	0.0e+00	00:57:10.578"
"000021199	023589.850	000.308794	-0.079400	1.353648e-07	0.0e+00	00:57:10.750"
"000021200	023589.925	000.367193	-0.078102	1.607817e-07	0.0e+00	00:57:10.906"
"000021201	023590.000	000.380493	-0.076510	1.663736e-07	0.0e+00	00:57:11.078"
"000021202	023590.075	000.369579	-0.075795	1.615002e-07	0.0e+00	00:57:11.235"
"000021203	023590.150	000.444803	-0.074881	1.942168e-07	0.0e+00	00:57:11.406"
"000021204	023590.225	000.487756	-0.074098	2.128262e-07	0.0e+00	00:57:11.563"
"000021205	023590.300	000.370299	-0.072938	1.614121e-07	0.0e+00	00:57:11.719"
"000021206	023590.375	000.460365	-0.072274	2.005554e-07	0.0e+00	00:57:11.891"
"000021207	023590.450	000.522404	-0.071287	2.273866e-07	0.0e+00	00:57:12.047"
"000021208	023590.525	000.403772	-0.069729	1.755116e-07	0.0e+00	00:57:12.219"
"000021209	023590.600	000.355685	-0.068693	1.544703e-07	0.0e+00	00:57:12.375"
"000021210	023590.675	000.305543	-0.067863	1.325982e-07	0.0e+00	00:57:12.547"
"000021211	023590.750	000.466939	-0.067260	2.025346e-07	0.0e+00	00:57:12.703"
"000021212	023590.825	000.466520	-0.066322	2.021882e-07	0.0e+00	00:57:12.875"
"000021213	023590.900	000.493567	-0.064955	2.136570e-07	0.0e+00	00:57:13.031"
"000021214	023590.975	000.474870	-0.063903	2.053763e-07	0.0e+00	00:57:13.188"
"000021215	023591.050	000.457549	-0.063224	1.977689e-07	0.0e+00	00:57:13.360"
"000021216	023591.125	000.462438	-0.062065	1.996820e-07	0.0e+00	00:57:13.516"
"000021217	023591.200	000.499773	-0.061180	2.156386e-07	0.0e+00	00:57:13.688"
"000021218	023591.275	000.497734	-0.060533	2.146392e-07	0.0e+00	00:57:13.844"
"000021219	023591.350	000.373753	-0.059634	1.610495e-07	0.0e+00	00:57:14.016"
"000021220	023591.425	000.456918	-0.057896	1.965908e-07	0.0e+00	00:57:14.172"
"000021221	023591.500	000.483680	-0.056561	2.078663e-07	0.0e+00	00:57:14.344"
"000021222	023591.575	000.527434	-0.055999	2.265610e-07	0.0e+00	00:57:14.500"
"000021223	023591.650	000.526753	-0.055569	2.261845e-07	0.0e+00	00:57:14.656"
"000021224	023591.725	000.558668	-0.054368	2.396417e-07	0.0e+00	00:57:14.828"
"000021225	023591.800	000.501391	-0.053329	2.148808e-07	0.0e+00	00:57:14.985"
"000021226	023591.875	000.516223	-0.052262	2.210354e-07	0.0e+00	00:57:15.156"
"000021227	023591.950	000.460241	-0.051221	1.968898e-07	0.0e+00	00:57:15.313"
"000021228	023592.025	000.443463	-0.049783	1.894787e-07	0.0e+00	00:57:15.485"
"000021229	023592.100	000.556356	-0.049293	2.376155e-07	0.0e+00	00:57:15.641"
"000021230	023592.175	000.499743	-0.048537	2.132988e-07	0.0e+00	00:57:15.813"
"000021231	023592.250	000.551947	-0.047668	2.354055e-07	0.0e+00	00:57:15.969"
"000021232	023592.325	000.447468	-0.045928	1.905623e-07	0.0e+00	00:57:16.125"
"000021233	023592.400	000.547095	-0.044703	2.327474e-07	0.0e+00	00:57:16.297"
"000021234	023592.475	000.525445	-0.043948	2.233936e-07	0.0e+00	00:57:16.453"
"000021235	023592.550	000.463820	-0.042951	1.970265e-07	0.0e+00	00:57:16.625"
"000021236	023592.625	000.489984	-0.042039	2.079798e-07	0.0e+00	00:57:16.781"
"000021237	023592.700	000.552278	-0.041274	2.342692e-07	0.0e+00	00:57:16.953"
"000021238	023592.775	000.479293	-0.040345	2.031496e-07	0.0e+00	00:57:17.110"
"000021239	023592.850	000.524690	-0.038785	2.220978e-07	0.0e+00	00:57:17.281"
"000021240	023592.925	000.505741	-0.037514	2.138467e-07	0.0e+00	00:57:17.438"
"000021241	023593.000	000.540938	-0.036945	2.286191e-07	0.0e+00	00:57:17.594"
"000021242	023593.075	000.516366	-0.036214	2.180993e-07	0.0e+00	00:57:17.766"
"000021243	023593.150	000.597343	-0.035285	2.521040e-07	0.0e+00	00:57:17.922"
"000021244	023593.225	000.627310	-0.034102	2.644876e-07	0.0e+00	00:57:18.094"
"000021245	023593.300	000.487924	-0.032767	2.054881e-07	0.0e+00	00:57:18.250"
"000021246	023593.375	000.534612	-0.032026	2.250097e-07	0.0e+00	00:57:18.422"
"000021247	023593.450	000.551652	-0.030663	2.319157e-07	0.0e+00	00:57:18.578"
"000021248	023593.525	000.580631	-0.029862	2.439342e-07	0.0e+00	00:57:18.735"
"000021249	023593.600	000.691146	-0.029087	2.901747e-07	0.0e+00	00:57:18.906"
"000021250	023593.675	000.668034	-0.028481	2.803287e-07	0.0e+00	00:57:19.063"
"000021251	023593.750	000.635476	-0.026986	2.663320e-07	0.0e+00	00:57:19.235"
"000021252	023593.825	000.752790	-0.025476	3.151004e-07	0.0e+00	00:57:19.391"
"000021253	023593.900	000.706246	-0.024851	2.954637e-07	0.0e+00	00:57:19.563"
"000021254	023593.975	000.661980	-0.023943	2.767345e-07	0.0e+00	00:57:19.719"
"000021255	023594.050	000.642456	-0.022997	2.683604e-07	0.0e+00	00:57:19.875"
"000021256	023594.125	000.606677	-0.022084	2.532217e-07	0.0e+00	00:57:20.047"
"000021257	023594.200	000.796331	-0.021393	3.321904e-07	0.0e+00	00:57:20.203"
"000021258	023594.275	000.647706	-0.020026	2.698835e-07	0.0e+00	00:57:20.375"
"000021259	023594.350	000.717905	-0.018762	2.988190e-07	0.0e+00	00:57:20.531"
"000021260	023594.425	000.710366	-0.017661	2.954102e-07	0.0e+00	00:57:20.703"
"000021261	023594.500	000.706282	-0.017324	2.936293e-07	0.0e+00	00:57:20.860"
"000021262	023594.575	000.739220	-0.016240	3.070464e-07	0.0e+00	00:57:21.016"
"000021263	023594.650	000.709810	-0.015180	2.945710e-07	0.0e+00	00:57:21.188"
"000021264	023594.725	000.735711	-0.013880	3.049905e-07	0.0e+00	00:57:21.344"
"000021265	023594.800	000.637937	-0.012825	2.642274e-07	0.0e+00	00:57:21.516"
"000021266	023594.875	000.662013	-0.011617	2.739250e-07	0.0e+00	00:57:21.672"
"000021267	023594.950	000.597957	-0.010666	2.472257e-07	0.0e+00	00:57:21.844"
"000021268	023595.025	000.640590	-0.010181	2.647461e-07	0.0e+00	00:57:22.000"
